project android/
187a8a920630 David Lin            mfd: wcd9xxx: disable slimbus register access for debugfs
1c98ccc43106 David Lin            msm: mdss: fix inconsistent mutex_lock
4cbc18394839 David Lin            msm: memshare: relaese mutex if req client id is not found
dc66f9809902 David Lin            thermal: qpnp-adc-tm: release lock upon disable_chan_meas failure
cee8cf3438d6 David Lin            qcom: qmi: release mutex upon qmi_svc_event_notifier_register error
8a248330549c David Lin            i2c-msm-v2: allow i2c_adapter to retry on arbitration lost
4969deec872a David Lin            msm_rng: fix issue with unbalanced clk_put
735f7ad9052d David Lin            msm: qdsp6v2: fix inconsistent spin_lock
b3b999519c0b David Lin            msm_cci: fix inconsistent mutex_lock
9571c12465a3 David Lin            msm: mdss: fix inconsistent mutex_lock
6794bce471ac David Lin            slimbus: fix inconsistent mutex_lock
624eb7a2e9ce David Lin            qdsp6v2: fix inconsistent mutex_lock
f2279fa2cf98 David Lin            wcd9335: fix inconsistent mutex_lock
303ff4839b4d David Lin            msm: mdss: fix inconsistent mutex_lock
ced34b39efee Josh Choo            block: Fix BFQ not being built
c6b96750ee2b Johannes Berg        ipv4: add option to drop gratuitous ARP packets
09a200ebe576 Pranav Vashi         cpufreq: deoneplusify and remove PM QOS changes
bc31aa9dea56 Johannes Berg        ipv6: add option to drop unsolicited neighbor advertisements
f7cd4824e89f Johannes Berg        ipv6: add option to drop unicast encapsulated in L2 multicast
61e3b6eb34f4 Johannes Berg        ipv4: add option to drop unicast encapsulated in L2 multicast
7a85b95d565c codeworkx            smb: enable otg feature on driver init and based on dash status
4e69069e3232 codeworkx            mdss: use lower case letters for adobe_rgb, dcip3 and srgb to be consistent
dc85cb4b15f3 codeworkx            tri-state-key: send proper input when updating keycodes from userspace
9832d5711b49 codeworkx            tri_state_key: bring inline with lineage-15.1
819dcc1652de codeworkx            synaptics S3320: bring inline with lineage-15.1
4656c3941ccb codeworkx            fpc1020: bring inline with lineage-15.1
8cb1c983e14f Sam Mortimer         msm8998: Add proximity_state sysfs support to goodix driver
9b74864c0ffd Alex Naidis          DTS: Reduce msm-core polling rate to 100ms
05e6245e4d1d Sultanxda            power: msm-core: Fix mutex not getting unlocked in error path
fd9925a13ba9 Alexander Martinz    block, bfq: fix build breakage
d0ed788f40e3 Alexander Martinz    block, bfq: update to latest bfq-v8-v4.4 state
a37ddbc1a420 Mauro Andreolini     block, bfq: add Early Queue Merge (EQM) to BFQ-v7r11 for 4.4.0
d0fe39278904 Paolo Valente        block: introduce the BFQ-v7r11 I/O sched for 4.4.0
7f1d7cd64d15 codeworkx            leds-qpnp: revert changes made by op
507dc174804a Pranav Vashi         drivers: Allow disabling OEM debug support
cae5cba7bda8 Srinivas Girigowda   cfg80211: Support backport of removing ieee80211
0cc92461de0e Scott Mertz          leds: leds-qpnp: add synchronized rgb control
8f0f18ab7f42 yanyh2               pwm-qpnp: fix the uninitialized pwm mode issue
10271d0a4519 Scott Mertz          pwm: qpnp-pwm: add api for synchronous enable of pwms
project lineage-sdk/
6b80931a     Han Wang             PerformanceManagerService: Account for QCOM perf HAL 2.0
project lineage/mirror/
45f0dae      Kevin F. Haggerty    Updated to 14-Dec-2020 16:02 UTC
0c24537      Tim Schumacher       Updated to 13-Dec-2020 13:01 UTC
e5a9d33      Tim Schumacher       Updated aosp-minimal to 11-Dec-2020 13:01 UTC
a9d0a89      Tim Schumacher       Updated aosp-minimal to 10-Dec-2020 13:01 UTC
4b293a7      Tim Schumacher       Updated to 09-Dec-2020 13:01 UTC
9494c1d      Tim Schumacher       Updated aosp-minimal to 08-Dec-2020 13:01 UTC
project lineage/scripts/
550c7d8      Kevin F. Haggerty    Update default webview to 87.0.4280.101
project lineage/wiki/
ca6bc32      Nolen Johnson        devices: klteactivexx: We don't support the AT&T varaint
8776c6f      Nolen Johnson        devices: flo: State that 17.1 and beyond codename is now flox
7c6d2f5      surblazer            wiki: Add Nexus 7 2013 Wi-Fi Repartitioned (flox)
project packages/apps/Bluetooth/
17330d5bb    Yinchu Chen          Bluetooth string: removed id="sender" in bt_sm_2_1_
project packages/apps/Camera2/
0632ee852    Michael Bestas       jni: Build libs against current sdk
8e470845b    Arne Coucheron       Camera2: Remove LOCAL_NDK_STL_VARIANT
f60db978e    doc HD               Camera2: Fix missing permissions failure on boot
56e8170af    LuK1337              Camera2: Move to /system_ext
e00eb7535    zhang sanshan        AOSP/Camera2: there is no camera icon shown if have no camera in first boot up
d465bd3b5    Felix                Dismiss keyguard when opening settings
bdd8558bd    Wang Han             Camera2: Request for ACCESS_FINE_LOCATION permission
5403c7371    tobigun              Fix crash if Exif-Tag buffer-length and component-count are both 0
0c2e7a72e    NBruderman           Camera2: Fix Undo button behaviour
6006140b5    Michael Bestas       Camera2: Remove google help preference
fa711183f    Michael Bestas       Camera2: Add option to set max screen brightness
164dad0ea    Michael Bestas       Camera2: Add privapp permissions xml
e988822e3    Danesh M             Camera: Powerkey shutter (2/2)
428662a44    Konsta               Camera2: Remove settings preferences only once
546bb5ff6    Steve Kondik         Camera2: Only autofocus before a snap if we are actually in "auto" mode.
56f0987d0    Ethan Chen           Don't attempt to convert degree to orientation enum twice
9dcbec153    Asher Simonds        Camera2: adaptive icon
project packages/apps/CarrierConfig/
980db98      gnumdk               Fix voicemail for Bouygues Telecom France
project packages/apps/Contacts/
ba1671157    Scott Warner         Contacts: Make the launch screen follow the system theme
572563593    Jesse Chan           Contacts: manually configure dark theme for list
e48a17529    Jesse Chan           Contacts: allow framework to do dark theming automatically
c1974f3ab    Joey                 Contacts: use white nav bar
3409386b3    Danny Baumann        Allow calling contacts via specific phone accounts.
1280855e8    yuichiro fujiwara    Place EmergencyInfo shortcut on drawer
60121da1c    yuichiro fujiwara    Place MyInfo shortcut on drawer
37132210d    Asher Simonds        Contacts: adaptive icon
ba98ddefc    Joey                 Contacts: define app category
project packages/apps/DeskClock/
a47f676fd    Pavel Kirpichyov     Provide upgrade path for cm-14.1 -> lineage-18.0
cae4d4cdb    Michael W            DeskClock: Properly align settings
47af23e4b    Michael Bestas       DeskClock: Move notification channel strings for translation
4ef6d49f2    Michael W            DeskClock: Fix german translation of "days"
ea98b7265    LuK1337              DeskClock: Setup data model before calling super.onStart()
5c4625eac    Michael W            DeskClock: Fix FAB not being shown everytime
9ef3d79e0    Michael W            DeskClock: Replace ViewPager with manual fragment handling
248c6793c    Michael W            DeskClock: Move navigation bar to bottom
7829e74d9    Jesse Chan           DeskClock: also apply disabled color to annotations
aa0db9f6a    Michael W            DeskClock: Come to the dark side...
a62d5e840    LuK1337              DeskClock: Modernize timer_setup_time look
20b30014b    LuK1337              DeskClock: Update drawables
7da2d84e9    Arne Coucheron       DeskClock: Use sans-serif-thin font for the clock widget
c2d53522c    Arne Coucheron       DeskClock: Add some more visible shadow to the clock widget
a110ac9f0    Mao Jinlong          DeskClock: Use POWER_OFF_ALARM permission
f086ad892    Mao Jinlong          DeskClock: Add support of power off alarm feature
bbd803175    Wilhelm Fitzpatrick  DeskClock: Add back flip and shake actions
88de0c32e    Asher Simonds        DeskClock: adaptive icon
107b55097    Joey                 Deskclock: define app category
8dd096c4c    Michael Bestas       DeskClock: Add sysconfig whitelist xml
a62e77908    Colin Marsch         AOSP/DeskClock - Clean up some TODOs and deprecated calls
0cbc389d4    Colin Marsch         AOSP/DeskClock - Fix deprecated calls: ScreensaverSettings,SettingsActivity
c6da36aff    Colin Marsch         AOSP/DeskClock - Upgrade Handler inits to use undeprecated constructor
676ae03d8    Colin Marsch         AOSP/DeskClock - Update Fragment related code to use AndroidX
96c7cd5ba    Michael W            DeskClock: Rework notification channel implementation
b7718e76e    Raman Tenneti        AOSP/DeskClock: Improve AlarmNotification priority to pop up alarm  notification.
dcefd8798    Raman Tenneti        AOSP/DeskClock - Call executePendingTransactions only if mFragmentManager is not destroyed. Fixes the crash bug. Code matches internal code.
8376293ee    Bill Yi              Import translations. DO NOT MERGE
e37ea1815    Raman Tenneti        AOSP/DeskClock - Updated to sdkVersion 29.
053cd7132    Marko Man            Change most notfications category
0f8acd12f    Marko Man            Require USE_FULL_SCREEN_INTENT permission
project packages/apps/Dialer/
b60bd6cf0    Michael Bestas       Dialer: handle database downgrade from lineage-16.0
c4d7fbe45    Sungjae              Fix theme for PostCallActivity
4b937fc12    Danny Baumann        Fix translation of 'contacts' tab title and main menu.
e729d8bcc    rongmei.li            Failed to show hold call when user click swap and merge simultaneously
f5251dc6b    Scott Warner         Dialer: Use a DayNight launch theme
97cca091f    Jesse Chan           Dialer: allow framework to do dark theming automatically
1efec636c    Raman Tenneti        Updated target SDK from 28 to 29.
9f88668f1    codeworkx            Dialer: AudioModeProvider: use wired route for usb headsets
bfe4feab4    blunden              Control dialer's incoming call proximity sensor check via an overlay
f7d515057    Xiao-Long Chen       Re-add dialer lookup.
b51f11cde    Danny Baumann        Re-add call statistics.
ce6bc0e20    Danny Baumann        Allow per-call account selection.
a6593be27    Danny Baumann        Re-add call recording.
399647dde    blunden              Add setting to enable Do Not Disturb during calls
25237ec70    blunden              Generalize the in-call vibration settings category
7c55bb44f    Danny Baumann        Add back in-call vibration features
491fb7a63    Danny Baumann        Revert "Remove dialer sounds and vibrations settings fragments and redirect to the system sound settings fragment instead."
a00c2995f    Adrian DC            Dialer: disable anti-falsing for call answer screen
8ca483228    Asher Simonds        Dialer: adaptive icon
d73e998cf    Joey                 Dialer: define app category
96251f2a4    Luca Stefani         Dialer: Fix proto warning with optmize for lite
project packages/apps/DocumentsUI/
b6314dced    Michael Bestas       Remove unused string resources
d7eda52f8    Asher Simonds        DocumentsUI: adaptive icon
ea4cd395d    Joey                 DocumentsUI: define appcategory
project packages/apps/Messaging/
1f8c1f3      Blaise               Messaging: Contact Colors
47be79c      Scott Warner         Messaging: Use a DayNight launch theme
6e50d8e      Jesse Chan           Messaging: disable auto dark theming on message bubble
9e28ebe      Jesse Chan           Messaging: allow framework to do dark theming automatically
9d72e33      Han Wang             Messaging: Require external legacy storage
23d247e      Jesse Chan           Messaging: bump target SDK version to 29
db537f7      Michael Bestas       Messaging: Add sysconfig whitelist xml
c973721      Michael Bestas       Messaging: Notification channel string fixes
66f2711      Luca Stefani         Messaging: Implement per conversation channels. Update API level to 28.
1fb2c6c      Luca Stefani         Don't build with platform certificate
1658805      Joey                 Messaging: use white nav bar
833c903      Ankit Gupta          MediaPicker: Check for NPE
e455fbd      Arun Valiaparambil   Play an audible notification on receiving a class zero message.
c467414      jrizzoli             Messaging: bring back accent color
26e8634      AdrianDC             Messaging: Toggable keyboard emoticons access
2f39149      Adnan Begovic        Messaging: Implement option for swipe right to delete.
2663a37      Asher Simonds        Messaging: adaptive icon
2fefbe4      Joey                 Messaging: define app category
85b59bf      Taesu Lee            Fix NoSuchMethodError for getTypeInfo()
47f994a      Taesu Lee            Remove advanced category if no preference
ad56918      Raman Tenneti        AOSP/Messaging - Changed minSdkVersion to 19.
d1ab9de      Taesu Lee            Fix SecurityException at getActiveSubscriptionInfoList() on N and O
49d065c      Taesu Lee            Fix app initialization issue if no permissions
c7526d0      Raman Tenneti        AOSP/Messaging - Changed midSdkVersion to 14 and reverted to using Telephony.Carriers.CONTENT_URI instead of  Telephony.Carriers.SIM_APN_URI.
c3208cc      Taesu Lee            Remove only one Lambda Exp for JAVA 7
24c8a63      Taesu Lee            Fix handling format based on API level accordingly.
addcc49      Taesu Lee            Fix creating ConnectivityUtil to work on any platform
c9d2882      Taesu Lee            Fix missing computeIfAbsent() method in L_MR1 and M
b916953      Taesu Lee            Remove unnecessary methods from MmsUtils
ee56742      Taesu Lee            Allow call to phone numbers or voice mail numbers only
be50095      Taesu Lee            Check CONFIG_SEND_MULTIPART_SMS_AS_SEPARATE_MESSAGES always
d0256b1      Taesu Lee            Fix ConcurrentModificationException
36f49e4      Taesu Lee            Parse recipients from RESPOND_VIA_MESSAGE correctly
6064046      Taesu Lee            Remove dead code
5fa0673      Taesu Lee            Disallow making a call to emergency numbers
549ca47      Taesu Lee            Check whether dialable only
da34882      Taesu Lee            Auto re-sending MMS for all the transient failures
7332c3d      Taesu Lee            Rescheduling pending messages after outside window failure
0f67717      Taesu Lee            Fix NPE on MultiConversationNotificationState
121597e      Taesu Lee            Hide APN prefs if platform APIs are used
2c01f3e      Taesu Lee            Use ic_add_white for consistency instead
7ef588b      Taesu Lee            Fix to show APN prefs correctly
4f1dc87      Taesu Lee            Fix NPE
135873f      Taesu Lee            Handle delivered messages as completed messages
f644f3c      Taesu Lee            Dismiss SnackBar when detached
9557ae8      Taesu Lee            Fix assert fail during onSaveInstanceState()
520936c      Taesu Lee            Fix WindowLeaked issue on AttachmentPreview
2f894e9      Taesu Lee            Fix undesirable ripple effect on GalleryGridView
4bcc718      Taesu Lee            New interface to pick a contact as attachment
60949fd      Taesu Lee            ProcessPendingMessagesAction works based on subscriptions
2e48262      Marco Sirabella      Allow intent shared subject or title to be mms subject
651630b      Julien Desprez       Update runner to AndroidJUnittest
project packages/apps/Nfc/
f0571906     Puneet Mishra        NFC: Adding new vendor specific interface to NFC Service
264a547b     Maoliang Tang        Avoid NFC continuous crash
project packages/apps/PhoneCommon/
5799e79      Grace Jia            Mark dialpad letters as untranslatable.
project packages/apps/Settings/
49282c13e4   Luca Stefani         Hide ADB Root preference on user builds
38504e55cc   LuK1337              Settings: Bump privacy category's initial expanded children count to 10
b432122eff   Danny Baumann        Don't change nouns in summaries to lower case for German
9b81e22ec1   Michael Bestas       Settings: Fix the failing strings
4624eaca2b   Roman Royer          Allow sorting Applications by size
90ab4ba51a   Sam Mortimer         Settings: Add support for per app network isolation
fd3152aa1a   Uldiniad             Settings: per-app cellular data, vpn and wifi restrictions
160c4af575   inthewaves           get outer NFC preference to listen for changes
82e6e8ae48   Michael Bestas       Remove unused translations
ddcb918afd   timhypeng            Set highest priority as default value to Bluetooth codec
af6dd7371e   changbetty           [Telephony settings] Settings crashes when rotate screen in Preferred network type
329b7994b9   Avinash Nalluri      Fix for incorrect display of preferred network type on UI
11d0e20141   Taesu Lee            Avoid unexpected state changes for enhanced preferences
d59ff4abd1   Bonian Chen          [Settings] subscription UI should be closed when SIM is removed
0417b03705   Avinash Nalluri      Add NR network type to "Global" mode preference
dab1304158   hoffc                Settings: Fix exception in about phone during SIM swap
6a2fdb073a   Sneh Bansal          Prevent errors when updating operator pref summary
de15d02b93   Zoey Chen            Improve the performance of displaying preference - multithread.
3162f57930   joffenberg           Remove "storage type" preference from Settings
034512ce37   Wei Huang            Fix mvno data field summary not update issue
7990093fbf   Wang Han             Fix NPE if default supervisor is not defined
7943d297d4   Grace Jia            Disable 'Mobile data' selection after removing SIM
b1e143b458   Wang Han             Settings: Hide carrier settings version if empty
f8b03f239f   Wang Han             Preserve icon for "manage space"
efa41ca369   Pingzhi Wang         Button text for app space management is overwritten
77ca1bd5b2   Xinli Zhang          Usb preference title changed when rotating
ab5e0ca684   Mill Chen            RESTRICT AUTOMERGE Allow LockScreenPattern to be launched in the pinning screen
ea9d859298   Daniel Hunt          Fix NPE in PanelFragment
30c892f654   Rafael Matias de Lima Fix for User edit info dialog during rotation
1c2b374b8b   LuK1337              Settings: Pass Locale.US when formatting refresh rate string
28945c48f6   LuK1337              Settings: Add preference for KEY_MIN_REFRESH_RATE
4fd8e72be7   Luca Stefani         Settings: Check if we have any color modes declared in overlay
eae4c1f67f   Michael Bestas       Backup: Don't hardcode ignored backup transports
1733186f24   Steve Kondik         Settings: Add rotation settings
9b4f03848c   Chirayu Desai        One does not simply become a Developer
d09824f37e   Steve Kondik         Settings: Add advanced restart switch
5d1d508b94   Torsten Grote        Allow the user to change the BackupTransport
fd58eb52bc   inthewaves           Fix resultCodes from WifiPickerActivity
68f0e48ce5   Rashed Abdel-Tawab   Settings: Only show gesture navigation if device has a software nav bar
2c90ab680f   Wang Han             Settings: Hide unsupported USB modes automatically
80fc36cf21   LuK1337              Settings: Set preference controller for all VideoPreference widget usages
d6a13c5211   Bruno Martins        BasebandVersionPreferenceController: Trim baseband if needed
50b7a0204f   Jesse Chan           Settings: Implement hide gestural navigation hint bar [2/5]
eaa53d0839   Bruno Martins        Settings: Hide AOD pref is device provides Doze settings
374406599a   Arian                hardwareinfo: Hide hardware revision if empty
d725f70d2a   Michael Bestas       Settings: Forward port pattern visibility settings (2/2)
c384940f06   Michael Bestas       Settings: Forward port lock pattern grid size (2/2)
1f11b8d60e   Asher Simonds        Settings: adaptive icon
ae860d2bfa   Steve Kondik         Settings: Add a RemotePreference for device-specific doze settings
cce734e4d3   Steve Kondik         Settings: Add lockscreen visualizer toggle
c2b630fa16   beanstown106         Settings: Add toggle for Lockscreen Media Art [2/3]
3b240e438d   Sam Mortimer         Settings: Add back battery and notification lights settings
b505cdf410   Danny Baumann        Settings: Add back increasing ring feature (2/2).
b634a6c9b6   Pranav Vashi         Settings: Fix default value for proximity on wake pref
dd326a3878   Michael Bestas       Settings: Add toggle for heads up notifications
49a329f952   Michael Bestas       Settings: Use correct icon for ring volume
3a405b8c03   Bruno Martins        Settings: Add switch for linked ring and media notification volumes
a447e9fd89   Adnan                Settings: Add option to scramble pin layout when unlocking (1/2).
20454ca6c9   Danny Baumann        Settings: Add setup UI for minimum delay between an app's notification sounds
b1c57de92c   Zhao Wei Liew        Settings: battery: Add LineageParts perf profiles
a6de312b74   Paul Keith           Settings: Allow removing livedisplay pref screen with config_enableLiveDisplay
8c0c8330ef   Jesse Chan           Settings: Add an option to force pre-O apps to use full screen aspect ratio
8f511ca4a7   LuK1337              Settings: Add high touch sensitivity and touchscreen hovering toggles
792804c800   Jon Evans            Settings: display: Add wake on plug switch
19cc45e064   d34d                 fingerprint: Allow devices to configure sensor location
a541709680   Bruno Martins        Settings: Allow devices to provide remote gesture preferences
59932364cb   Zhao Wei Liew        Settings: gesture: Add LineageParts touchscreen gesture settings
f25a3ae4c8   Rashed Abdel-Tawab   Settings: Add double tap to sleep preference
f85657f374   Bruno Martins        Settings: Add proximity check on wake preference
559b102c61   LuK1337              Settings: Fix fallback summary for power_button_instantly_locks preference
db79180efd   Jesse Chan           Settings: support black theme for dark mode [2/4]
b7b66a3ae5   Luca Stefani         Add toggle to enable ADB root
96b4227146   Bruno Martins        Disable notification channel warnings by default
3150161659   Alex Avance          Expose option to change the device hostname.
6caa65ba38   LuK1337              Settings: Drop custom preferenceFragmentCompatStyle
702e03cc70   Luca Stefani         Settings: Add package name to installed app details
a0b311ef68   Roman Birg           Settings: Add LineageOS legal info
224fe65e32   LuK1337              Settings: Add LineageOS entries into device info
205c94ae38   Sam Mortimer         Settings: Depend on lineage platform library
project packages/apps/SettingsIntelligence/
1dcca1c      Qiang Wu             Normalize dynamic search result in Japanese
184a8cb      Pingzhi Wang         Scrolling search results and autorotate cause crash
12d0b74      Luca Stefani         SettingsIntelligence: Regen database on build version change
379b205      Luca Stefani         SettingsIntelligence: Match Settings style
project packages/apps/Stk/
f8e224a      Yoshiaki Naka        Close Tone Dialog if the requested tone has already been stopped
4222653      Umashankar Godachi   Fix the incorrect title for DISPLAY TEXT dialog.
e3b91ca      Joey                 Stk: adaptive icon
project packages/apps/ThemePicker/
4d1f350      LuK1337              ThemePicker: Fix ugly black/transparent bar under nav area
b2f28ce      Marc K               Fix preview tile in grid option picker
88306a4      El Dainosor          ThemePicker: Show item name under the category name
85ec3d5      Demon000             ThemePicker: limit number of icon previews shown
90407f9      Luca Stefani         Specify we read and write launcher settings
7087e99      LuK1337              Add wallpaper default permissions
7d8f524      Luca Stefani         Add wallpaper privapp whitelist
project packages/apps/Trebuchet/
80bda874b    Edward Cross         QuickStep: Google Feed integration
20d1bd12c    Bruno Martins        Trebuchet: Move Duo into Google folder as per GMS sample integration
465bea1e0    Bruno Martins        Trebuchet: Update GMS packages in the default workspaces
79aa869b6    Bruno Martins        TrebuchetGo: Add Go specific default workspace
4cbbef2f4    Danny Lin            Launcher3: Add 2x2 workspace grid option
acad8cc77    Michael Bestas       Add missing default workspace changes in LauncherFiles
a0906baad    zhaoguomanong        Trebuchet: optimization of searching apps in Chinese
2fd00ea22    Michael Bestas       Trebuchet: Add extra privapp permissions xml
c7ae91524    LuK1337              Trebuchet: Allow enabling icon labels for landscape mode
3636885c9    Joey                 Trebuchet: allow disabling workspace edit
0908ebd80    Joey                 Trebuchet: implement hidden & protected apps
85c5e2f52    Joey                 Trebuchet: add toggle for desktop and drawer labels
4c9caeb6e    LuK1337              Don't discard custom grid on config changes
6cefc88d6    Luca Stefani         Specify the component name to start the picker
582bf7907    Luca Stefani         Specify the wallpaper picker package
86e8912ff    Luca Stefani         Properly expose GridOptionsProvider
274c8e80c    Bruno Martins        Globally disable debug logging
75e5931cc    Chris Crump          Launcher3: Retrieve the searchbar padding from device profile
b437b80f5    Edward Cross         QSB: request round search bar
0b8e64ec3    Arne Coucheron       Disable QSB on first screen by default
f65d9a996    Arne Coucheron       Change icon drawable padding
bde22756f    dwardo               Trebuchet: Add 5x6, 5x7 and 6x6 default workspaces
9ee8671e8    Arne Coucheron       Replace 4x4 grid option with a 4x5 one
5b88f31bc    Bruno Martins        Trebuchet: Update default workspace
d46bbd616    Asher Simonds        Trebuchet: adaptive icon
f2547daf0    Joey                 Change app name to Trebuchet
1d1389bb1    Alexander Martinz    DeviceProfile: fix divide by zero
d08ccc4cc    yingrenw             Launcher3: Can't search out local app by Chinese
c6fdb71c4    Nebojsa Cvetkovic    Workspace: Allow resizing any widget
04f83a21e    yingrenw             Launcher3: Stability NullPointer issue
c8e33078f    ningl                Launcher3: No Calendarwidget 4x4 widget displayed
6342af830    cretin45             Launcher3: exclude from recents
9bed65d3a    Joey                 Trebuchet: update build configs
project packages/apps/TvSettings/
3a46d1c0     Aaron Kling          Add rooted development option
10e4ecb4     Aaron Kling          Show Trust in security settings
2b6528fb     Aaron Kling          Add button to shut down device
726fc37d     Zhao Wei Liew        Settings: Add intent to launch LineageOS platlogo upon multiple taps
21e6a47f     dhacker29            Add build date (ro.build.date from build.prop) to About screen.
1883cc9a     dhacker29            One does not simply become a Developer
2c8beb95     dhacker29            Add LineageOS version to the About screen
project packages/apps/WallpaperPicker2/
b6bc22e      LuK1337              Return valid wallpaper id for PartnerWallpaperInfo
project packages/inputmethods/LatinIME/
c3e0809c9    Michael Bestas       LatinIME: Update emojis
f6c0dabed    Iliya Bazlyankov     Include Bulgarian Extended Keyboard Layout
a85cc5d81    Tom Marshall         LatinIME: Move keyboard height setting from debug to advanced
d3fab05e6    Michael W            LatinIME: Fix back-arrow finishing activity
1c575ade3    Michael W            LatinIME: Remove dividers everywhere
5ce2310e5    Michael W            LatinIME: Do we really still want Holo?
9f91cf903    Michael W            LatinIME: Add setting for theme to follow system setting
bd6fcb304    Arekusu Rin          LatinIME: Update key_styles_currency euro lists.
3d7198150    Michel Weimerskirch  LatinIME: Add Luxembourgish keyboard & spellchecking dictionary
f59a7c740    Michael Bestas       LatinIME: Add support for Australian English
3e7fb6f49    Julien "_FrnchFrgg_" RIVAUD Add support for Bépo keyboard layout
315163f56    dh-harald            LatinIME: Add Hungarian QWERTY, enable predictive dictionary
835c994c1    Tamás Tóth           LatinIME: HU enable predictive dictionary and remove unused letters
df1f93c3b    blunden              LatinIME: Enable spellchecker for additional languages
e3c8d4b6b    Michael Bestas       LatinIME: Add Bulgarian, Georgian and Ukrainian wordlists
ac70137f4    Vasyl Gello          LatinIME: Set proper keyboard for Georgian script
bebe62e68    Vasyl Gello          LatinIME: Add new type for Bulgarian script
fa2ce62fd    Steve Kondik         LatinIME: Add "more" keys to ALL the keys
857306411    Janet Sun            LatinIME: Add shortcuts support
ea9e685ec    Danny Baumann        Don't interrupt active gesture input by modifier key presses.
eaaf6016b    Steve Kondik         LatinIME: Add fallback loader for JNI lib
04ad7cccf    Joey Rizzoli         LatinIME: Update emojis
cc2261956    Dan Pasanen          LatinIME: disable sound on keypress on all devices by default
1e5f097b3    Michael Bestas       LatinIME: Regenerate KeyboardTextsTable
023af5997    Joey                 LatinIME: support for incognito mode
333046df4    Danny Baumann        Fix send button not being centered for non-standard densities.
project packages/providers/BlockedNumberProvider/
64fbbf4      Asher Simonds        BlockedNumberProvider: adaptive icon
project packages/providers/BookmarkProvider/
b920966      Asher Simonds        BookmarkProvider: adaptive icon
project packages/providers/CalendarProvider/
dc089ae      Asher Simonds        CalendarProvider: adaptive icon
project packages/providers/CallLogProvider/
1de0689      Asher Simonds        CallLogBackup: adaptive icon
project packages/providers/ContactsProvider/
2d36cd93     Quallenauge          CallLogDatabase: Try to re-run the version 6 upgrade path
bc7227b1     Asher Simonds        ContactsProvider: adaptive icon
project packages/providers/DownloadProvider/
24fcc9ac     Zhao Wei Liew        DownloadProvider: Add support for manual pause/resume
c6ffb8f6     Lasse Brudeskar Vikås DownloadProvider: Display download speed in notification
2aefac8c     Pierre-Hugues Husson Fix "Invalid columns in request:" errors, when there are multiple columns
project packages/providers/MediaProvider/
114958fe     Asher Simonds        MediaProvider: adaptive icon
project packages/providers/TelephonyProvider/
f1e77da      Michael Bestas       TelephonyProvider: add upgrade support from lineage-16.0
a5fe31e      Michael W            Telephony: Upgrade: Also migrate empty strings
7fa04a5      Asher Simonds        TelephonyProvider: adaptive icon
69c1351      Michael Bestas       Fix MmsSmsDatabaseHelper onUpgrade always destroying the database
project packages/services/Mms/
645a0b3      Asher Simonds        Mms: adaptive icon
b820a00      Michael Bestas       Add app label
project packages/services/Telecomm/
f386d064     Bruno Martins        Telecomm: Squashed phone_type switch support
276d58d6     Asher Simonds        Telecomm: adaptive icon
9b4e194b     Michael W            CallLog: Get rid of warning
d33f0728     Danny Baumann        Add back increasing ring feature (1/2).
a57db689     Luca Stefani         Telecom: Add sensitive phone numbers hooks
project packages/services/Telephony/
3dd818704    Arne Coucheron       Telephony: Add ERI configuration for U.S. Cellular
8adc11d35    Umashankar Godachi   MSIM: Fix non-protected broadcasts sent from phone process.
ff4c49f64    Michael Bestas       Telephony: Mark enhanced_4g_lte_mode_title_variant as untranslatable
539d6f2e6    Asher Simonds        Telephony: adaptive icon
cc1dd031f    maxwen               Telephony: use Build.DATE to check for system update
project packages/wallpapers/LivePicker/
af4f4f5      Joey                 LivePicker: adaptive icon
project prebuilts/build-tools/
c1ce7c0      Kevin F. Haggerty    prebuilts: Update xz to non-broken version
project prebuilts/gcc/darwin-x86/aarch64/aarch64-linux-android-4.9/
b835552      althafvly            gcc-4.9: Restore GCC
project prebuilts/gcc/darwin-x86/arm/arm-linux-androideabi-4.9/
f04dbd2      althafvly            gcc-4.9: Restore GCC
project prebuilts/gcc/darwin-x86/x86/x86_64-linux-android-4.9/
994ce4f      althafvly            gcc-4.9: Restore GCC
project prebuilts/gcc/linux-x86/aarch64/aarch64-linux-android-4.9/
be79a1c      Josh Fox (XlxFoXxlX) gcc-4.9: Restore GCC
project prebuilts/gcc/linux-x86/arm/arm-linux-androideabi-4.9/
da10d2b      Josh Fox (XlxFoXxlX) gcc-4.9: Restore GCC
project prebuilts/gcc/linux-x86/x86/x86_64-linux-android-4.9/
33cdb04      althafvly            gcc-4.9: Restore GCC
project system/bt/
6f0accdcb    cb                   Add support to force disable enhanced sco commands
d70e9712a    Danny Wood           Revert "Bluetooth HFP: Use WBS by default (1/5)"
7d3206f38    Danny Trunk          Changed HID_DEV_MTU_SIZE from 64 to 512
b22992590    Luca Stefani         gd: proto: Remove optimize_for = LITE_RUNTIME
6af99d6ad    Luca Stefani         gd: Remove unneeded optimize_for lite
project system/core/
e76ffcfc5    Dan Pasanen          fs_mgr: autodetect filesystem type
185dd0a19    Alessandro           core: mark libsysutils and libdiskconfig recovery_available
73a022d3c    Pig                  init: Convert lineage product variables to soong config variables
09c40c8bd    Adnan Begovic        logcat: Map '-C' to 'logcat -v color'
0750b0f9a    Scott Mertz          debuggerd: add Lineage version to tombstones
